"GG Langtext","DST Langtext","Förderprogramm","Postleitzahl","Ausbezahlte Fördersumme","Anzahl der Förderfälle","jahr"
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1030",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1070",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1090",7000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1150",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1110",27000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1110",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1140",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1040",80000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1170",35000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1150",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1180",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1150",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1200",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1100",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1020",155000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1030",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1060",150000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1020",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1150",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1100",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1030",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1210",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1170",28000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1170",1500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1150",3000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1170",8e+05,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1060",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",4500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1150",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1150",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1140",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1060",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",20000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","9020",48000,1,2024
"Kultur und Wissenschaft","Kultur","Wissenschaftsstipendium","1160",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1210",1800,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1040",5000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1020",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",1e+06,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",368000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1220",9000,1,2024
"Kultur und Wissenschaft","Kultur","Wissenschaftsstipendium","1180",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1090",2100000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1050",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",9000,1,2024
"Kultur und Wissenschaft","Kultur","Wissenschaftsstipendium","1220",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1170",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1010",150000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1160",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",8000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1180",65000,1,2024
"Kultur und Wissenschaft","Kultur","Wissenschaftsstipendium","1020",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",20000,1,2024
"Kultur und Wissenschaft","Kultur","Kunstankauf","1180",4800,1,2024
"Kultur und Wissenschaft","Kultur","Bau- und Investitonskostenzuschuss","1070",43000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1050",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1030",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",9000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1050",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1090",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1220",1000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",50000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",15000,1,2024
"Kultur und Wissenschaft","Kultur","Druckkostenzuschuss","1070",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",4500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Darstellende Kunst","1080",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",22000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",105000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1070",1750000,1,2024
"Kultur und Wissenschaft","Kultur","Bau- und Investitonskostenzuschuss","1220",73000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1020",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",110000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1120",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1020",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",14000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1160",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1120",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1160",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1020",1000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1020",9500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",13000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",110000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1170",1e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1200",30000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1200",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1020",33000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1050",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1040",7500,1,2024
"Kultur und Wissenschaft","Kultur","Kunstankauf","1020",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",160000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1090",1400,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",13000,1,2024
"Kultur und Wissenschaft","Kultur","Kunstankauf","1190",3750,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1050",35000,1,2024
"Kultur und Wissenschaft","Kultur","Kunstankauf","1100",10170,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1090",7000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",4500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1220",70000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",1e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",7000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1130",55000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",470000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",17000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1080",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",260000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",1040000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",2700000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1060",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1020",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",17615000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",2615000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1090",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1160",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1060",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",11000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",2e+06,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",3500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1040",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1040",47000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",1500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",130000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1200",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1180",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1150",3500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",12000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1130",60000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",40000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1210",49000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",1500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",1000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","3100",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1190",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1060",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1030",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",18000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1110",212000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",190000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1180",7000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1110",30000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",1e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1130",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1190",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1230",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1160",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",1500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1090",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",2e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1190",4500,1,2024
"Kultur und Wissenschaft","Kultur","Wissenschaftsstipendium","1210",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1080",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1230",14000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1070",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1170",25000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1090",150000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",24000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1030",7000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1100",9000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1080",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",17000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1060",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1200",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",65000,1,2024
"Kultur und Wissenschaft","Kultur","Sonstige Förderungen","1070",36207.27,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1180",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1070",13000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1170",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","3411",75000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1060",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1020",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1200",1e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1100",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1190",13000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1060",13000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",22000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1060",70000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",19000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1120",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1120",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","3100",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",13500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",45000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1030",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1160",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1100",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1100",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",40000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1060",16000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1100",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1060",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1180",25000,1,2024
"Kultur und Wissenschaft","Kultur","Kunstankauf","1200",6500,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1060",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1180",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1130",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1210",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1050",45000,1,2024
"Kultur und Wissenschaft","Kultur","Druckkostenzuschuss","6020",7500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1010",5e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1030",2600000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",8500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1040",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1190",11000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1180",5000,1,2024
"Kultur und Wissenschaft","Kultur","Bau- und Investitonskostenzuschuss","1090",6e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1170",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1130",14000,1,2024
